Overall,Height,Weight,Age,Weak_foot,Skill_Moves,Ball_Control,Dribbling,Marking,Sliding_Tackle,Standing_Tackle,Aggression,Reactions,Attacking_Position,Interceptions,Vision,Composure,Crossing,Short_Pass,Long_Pass,Acceleration,Speed,Stamina,Strength,Balance,Agility,Jumping,Heading,Shot_Power,Finishing,Long_Shots,Curve,Freekick_Accuracy,Penalties,Volleys,GK_Positioning,GK_Diving,GK_Kicking,GK_Handling,GK_Reflexes
0,170,74,20,3,2,65,56,64,72,71,57,61,39,76,48,42,46,56,62,60,62,78,52,78,79,71,53,47,32,61,43,38,44,39,14,8,7,9,12
0,178,71,21,2,3,62,66,40,44,47,45,50,52,40,78,51,75,75,73,63,65,75,64,67,61,65,49,53,43,58,76,77,54,45,14,9,11,13,11
0,185,78,21,1,1,17,12,5,14,13,19,63,10,13,24,36,13,19,26,18,33,23,60,48,22,57,10,22,10,13,13,14,16,12,63,69,53,63,68
0,178,68,17,3,3,63,63,18,19,25,47,70,66,28,45,61,27,49,29,78,83,67,58,70,77,75,69,68,65,46,63,62,70,57,8,8,6,9,13
0,175,70,21,4,2,68,73,65,57,65,88,67,73,57,57,69,56,64,59,83,86,72,70,75,80,74,62,70,54,49,62,33,58,60,14,13,14,9,11
0,170,67,22,2,3,67,71,18,17,39,39,63,64,31,60,59,52,69,56,72,66,69,59,64,64,58,62,65,68,63,42,43,50,58,10,7,8,9,6
0,180,66,20,3,3,64,71,26,29,36,37,58,62,25,59,49,69,63,59,75,72,56,46,74,76,59,45,52,67,58,61,54,66,61,9,6,12,12,9
0,196,85,22,3,2,59,34,62,59,72,62,70,43,66,64,75,44,68,63,33,44,60,73,27,28,40,57,49,40,47,24,28,31,18,8,13,11,9,12
0,183,86,27,3,2,51,46,68,67,69,51,58,27,70,31,62,59,51,50,55,54,64,78,59,34,65,65,35,17,22,28,28,36,27,8,14,10,9,14
0,174,70,24,2,2,65,54,62,66,67,30,58,52,73,53,54,65,56,53,75,70,50,47,76,61,77,68,67,51,47,60,45,58,63,9,10,5,11,8
0,183,75,23,3,2,65,60,64,67,66,55,64,50,64,41,51,67,50,40,64,69,67,60,60,61,65,65,42,30,39,60,41,40,44,7,5,5,12,12
0,173,64,26,3,3,65,68,22,26,25,41,66,63,22,52,65,56,64,48,90,87,48,38,84,84,90,56,71,66,59,59,43,59,64,9,9,7,9,6
0,173,70,25,2,3,62,60,61,64,63,76,55,33,70,63,65,57,66,64,65,70,64,66,74,70,74,59,68,41,66,43,56,45,33,6,11,15,12,13
0,172,72,20,3,3,64,71,16,17,12,42,65,70,38,67,63,53,56,49,73,71,85,65,66,78,54,42,55,67,61,41,27,61,52,7,9,9,6,13
0,183,75,26,4,3,65,62,24,21,22,60,60,60,24,55,58,42,59,52,72,73,74,72,68,75,71,72,63,66,60,60,52,63,71,13,13,8,12,10
0,173,71,19,3,2,65,68,64,62,65,70,55,40,68,57,53,63,69,62,79,75,72,69,77,74,70,55,59,51,56,53,45,54,49,9,10,12,6,14
0,182,70,26,3,3,66,64,19,20,17,33,58,64,17,56,48,29,58,36,73,69,65,68,61,61,58,66,62,68,60,49,29,69,57,12,14,7,15,6
0,188,72,22,3,2,66,58,20,24,27,54,68,73,24,47,46,35,62,43,50,54,58,78,52,45,48,75,55,69,56,34,30,61,50,11,7,14,12,5
0,176,72,25,3,3,64,67,21,26,28,56,61,57,25,41,55,43,52,38,85,87,50,64,78,86,75,60,70,66,58,43,46,58,68,12,13,7,10,9
0,172,67,33,3,3,63,74,38,32,41,56,55,67,41,61,54,62,64,59,72,71,66,52,79,62,56,57,64,70,60,67,64,77,75,8,7,9,8,18
0,172,65,25,5,4,71,75,31,22,23,34,62,67,31,68,77,61,61,55,82,77,59,43,89,91,51,57,62,67,61,51,52,53,63,10,9,12,14,9
0,189,86,25,3,3,72,42,33,35,38,62,58,71,31,44,53,36,57,38,43,54,40,83,39,51,35,75,65,66,68,41,44,63,61,12,12,7,9,7
0,180,73,33,5,3,72,71,31,22,22,44,55,67,44,58,62,73,66,76,78,67,62,61,77,81,56,55,72,45,61,77,75,67,47,9,9,7,8,7
0,178,77,29,3,2,59,67,58,56,67,61,71,59,65,67,73,60,73,56,73,70,77,62,66,64,72,66,52,57,41,57,52,64,53,9,13,7,8,14
0,187,88,33,3,2,51,44,66,67,68,45,62,25,63,33,42,41,62,61,51,52,52,88,37,41,56,63,51,46,45,43,42,62,44,8,7,8,8,12
0,191,83,33,3,2,45,22,73,72,65,68,62,22,66,22,53,48,60,45,45,40,70,73,46,43,68,53,49,22,45,12,45,50,18,18,12,19,17,10
0,178,74,29,3,2,63,62,63,64,68,67,62,46,65,45,48,61,57,48,73,74,75,70,64,69,66,55,53,26,38,44,39,43,32,7,7,7,10,15
0,182,78,25,3,2,61,57,64,71,65,73,62,57,64,45,54,63,64,59,70,64,66,60,62,56,61,69,62,52,59,61,44,50,49,10,7,12,15,7
0,185,73,25,3,3,60,59,63,70,62,71,49,52,61,49,56,71,62,74,80,77,78,61,55,78,54,49,58,43,54,64,45,58,62,8,7,8,9,7
0,180,78,29,3,3,61,58,45,46,56,55,72,69,43,42,49,41,41,45,75,73,68,60,61,56,65,53,75,68,63,46,40,65,64,18,13,16,16,14
0,178,74,25,3,3,71,63,25,35,33,44,52,49,23,76,62,74,73,72,47,51,54,52,61,53,58,49,49,54,73,63,68,44,49,8,10,7,8,8
0,179,75,33,3,3,63,61,32,33,39,43,62,61,57,74,45,62,67,62,70,62,53,59,61,63,55,71,62,66,69,53,50,60,58,14,17,13,10,17
0,177,77,29,3,2,62,66,71,48,67,54,74,63,54,61,66,56,67,66,68,67,83,67,71,67,58,43,70,63,63,71,55,53,56,7,13,16,10,12
0,187,77,33,3,2,55,51,73,57,50,59,71,39,66,51,54,54,66,62,43,57,44,82,42,44,81,74,71,45,46,72,73,57,56,11,11,7,9,13
0,180,75,29,3,3,68,50,70,57,63,68,63,41,65,50,58,75,66,65,75,49,72,61,57,56,59,68,60,45,67,45,75,68,42,14,15,11,18,11
0,183,76,29,3,2,62,52,68,63,71,76,58,48,66,52,61,62,65,53,66,61,74,81,53,47,61,62,71,41,56,54,54,62,47,9,11,19,8,17
0,177,72,29,4,3,73,45,77,72,60,79,60,52,53,47,50,70,65,62,64,66,63,58,71,52,64,61,61,51,60,48,62,65,48,17,16,11,11,13
0,187,85,29,2,1,17,16,6,13,7,19,60,5,7,27,36,7,19,23,28,27,14,68,32,66,60,6,22,8,11,8,13,26,13,63,57,77,74,68
0,188,80,25,1,1,21,9,8,9,8,59,68,7,9,67,62,11,27,24,31,36,33,72,67,62,54,9,24,8,11,8,9,23,9,73,53,74,54,77
0,180,70,24,3,2,67,69,55,51,59,68,60,54,67,71,64,62,68,64,66,70,72,66,68,67,58,47,58,54,52,61,66,62,34,13,10,10,11,13
0,188,74,19,3,1,17,18,12,20,18,22,52,19,19,29,23,15,24,20,62,63,41,65,62,32,58,20,18,16,16,19,16,12,18,64,70,62,66,68
0,180,78,18,3,3,69,66,48,58,64,73,62,60,56,67,61,44,70,65,72,75,74,66,70,63,57,52,48,48,47,43,38,42,40,14,11,9,12,10
0,180,75,26,2,2,65,68,26,31,32,72,64,68,46,52,45,66,64,57,78,83,75,56,72,74,40,52,65,65,54,45,39,59,68,14,5,11,8,13
0,175,68,22,3,3,59,52,60,64,62,54,60,48,66,41,46,60,59,54,70,73,73,68,76,68,40,50,66,48,50,50,35,59,42,9,14,11,13,14
0,175,66,19,2,4,78,75,32,35,38,40,60,57,35,59,61,61,72,72,74,68,68,59,79,75,62,44,59,59,49,73,47,55,54,9,14,13,13,9
0,180,70,19,3,2,64,65,62,63,66,72,53,47,60,39,60,65,63,57,80,81,68,78,69,70,63,60,38,30,33,47,28,32,29,12,14,7,14,11
0,168,74,20,2,2,64,62,62,53,62,77,58,46,67,51,56,45,68,61,65,65,76,79,82,59,60,48,48,45,38,41,48,59,38,15,14,14,9,11
0,184,71,19,3,2,56,51,67,65,68,60,62,61,64,52,65,47,62,57,69,71,70,68,71,64,54,64,31,22,23,32,28,17,32,6,13,8,9,12
0,177,70,19,3,3,66,64,41,38,49,35,55,56,41,65,59,58,72,67,69,68,67,59,70,64,53,42,55,62,67,56,44,48,36,10,7,13,7,6
0,199,100,26,2,1,19,13,16,18,18,16,65,17,23,51,28,19,27,21,39,44,31,75,28,34,50,14,24,19,17,11,17,18,12,68,68,78,58,62
0,172,69,23,2,3,64,69,14,18,12,40,58,62,17,63,52,61,63,43,76,80,76,65,78,74,74,47,55,66,58,39,33,55,42,12,10,12,13,5
0,181,70,20,2,2,62,64,64,63,65,46,65,63,60,56,61,65,65,64,72,73,75,72,75,70,70,62,57,37,56,50,44,47,37,13,14,7,6,12
0,176,73,27,2,2,70,63,57,55,58,70,66,60,59,61,42,70,63,58,74,75,70,67,71,60,70,49,80,54,59,67,57,49,49,6,6,13,15,8
0,180,70,22,3,2,62,66,48,46,42,33,49,61,22,58,66,65,64,61,80,81,69,62,72,73,57,53,65,64,61,58,53,63,57,9,14,6,14,7
0,188,80,21,3,2,58,50,72,65,68,51,51,39,52,32,55,44,50,41,52,69,71,82,50,65,75,76,46,46,40,44,39,59,39,10,14,12,14,10
0,175,65,21,3,2,66,57,66,67,68,55,57,61,63,53,56,56,61,56,75,69,76,70,69,71,72,62,44,33,25,62,25,30,29,13,13,9,14,10
0,175,68,25,3,2,61,59,62,62,65,60,57,48,75,55,55,37,60,65,65,63,78,69,76,61,76,62,57,51,58,36,33,39,34,9,10,13,7,14
0,178,80,24,3,2,45,51,66,65,68,54,61,48,60,36,61,25,55,52,62,62,62,71,66,54,90,71,31,17,18,21,25,38,28,12,14,9,14,6
0,181,76,27,2,3,58,61,64,64,63,67,58,58,59,49,55,66,55,62,81,81,76,70,69,67,62,54,22,27,22,61,32,64,21,8,6,15,7,13
0,179,70,20,3,3,63,70,29,32,35,38,59,63,31,56,49,61,63,54,79,76,63,40,77,77,52,37,67,63,59,63,43,50,60,13,7,11,14,8
0,171,65,25,3,2,67,67,61,59,62,55,55,62,57,64,57,62,68,67,71,70,79,68,71,71,57,53,68,59,67,34,61,77,31,8,12,5,13,10
0,170,60,20,2,3,69,74,17,14,23,42,60,63,13,52,63,51,55,43,89,87,52,27,64,83,62,55,61,60,54,46,37,62,56,11,7,13,13,6
0,178,73,26,3,2,68,67,16,19,11,40,58,65,14,56,57,59,62,60,68,69,67,70,68,64,71,63,69,66,65,46,27,60,47,6,5,10,7,12
0,181,74,21,3,3,70,74,17,29,24,48,56,58,18,60,60,62,64,47,72,74,70,62,64,67,52,39,70,63,72,65,42,48,54,11,12,14,13,5
0,187,78,26,3,3,67,65,19,23,18,65,60,57,19,45,44,31,50,24,81,82,70,72,60,80,65,70,61,66,55,34,27,64,64,7,8,14,14,12
0,187,82,21,5,2,71,68,60,62,66,78,68,38,69,51,74,31,61,56,68,78,65,82,53,68,70,67,70,26,57,37,33,38,27,8,10,14,15,9
0,178,71,23,2,2,62,61,60,65,63,65,60,59,64,57,54,65,65,57,81,82,75,56,71,71,67,57,59,38,34,58,32,41,33,14,8,9,10,14
0,190,79,26,2,3,66,62,28,26,27,64,58,66,15,58,52,27,62,31,54,62,57,78,51,55,59,72,64,67,56,48,42,63,56,13,14,14,10,12
0,177,74,21,3,2,70,59,59,59,62,70,63,32,62,73,60,45,71,66,70,61,72,49,67,58,65,58,49,54,59,48,43,70,43,16,15,13,13,12
0,188,78,30,3,2,63,57,62,60,59,56,78,36,73,62,70,62,62,64,64,65,68,64,52,46,58,58,66,43,49,68,66,57,35,15,16,7,10,15
0,189,80,23,2,1,26,25,13,15,11,31,63,11,21,51,28,12,24,18,47,43,34,68,50,49,66,13,23,13,21,21,15,31,15,64,70,61,62,68
0,179,68,21,2,2,66,70,22,31,30,33,51,58,21,71,37,64,69,61,73,72,51,46,66,61,47,42,57,56,62,65,59,51,42,15,13,16,13,14
0,181,76,22,3,2,63,61,70,68,65,53,60,49,62,58,43,64,63,52,70,74,68,66,72,63,56,54,69,42,51,70,52,31,31,9,7,11,14,14
0,180,76,19,2,2,65,67,26,22,22,31,62,63,14,57,59,49,60,54,89,88,73,65,66,72,63,62,63,65,58,58,34,62,46,6,7,13,7,9
0,165,62,27,4,4,65,68,14,16,18,56,59,60,48,51,60,57,54,56,83,87,73,57,77,79,61,52,66,73,63,56,63,66,60,10,10,8,15,15
0,183,79,26,2,2,64,66,67,63,68,64,65,64,59,58,65,63,65,59,69,69,68,79,58,65,67,56,42,35,29,54,29,32,25,8,16,13,14,14
0,171,65,23,3,2,62,60,59,59,62,61,60,54,62,51,50,70,60,60,84,77,76,64,77,79,74,51,71,51,69,72,70,52,41,12,12,8,12,8
0,178,73,21,2,2,62,60,63,64,65,69,55,50,63,41,50,64,60,50,71,72,78,72,69,64,71,58,35,42,30,35,35,40,35,10,7,9,16,9
0,183,76,21,3,2,64,58,69,64,65,72,63,34,64,54,58,45,61,63,52,55,68,73,60,64,64,62,48,37,39,35,35,46,32,9,13,10,15,14
0,179,69,22,3,3,75,66,24,20,23,59,50,50,20,73,44,84,58,68,65,67,54,56,70,75,59,53,59,56,43,73,73,55,48,14,8,7,7,14
0,180,80,24,3,2,64,64,39,41,39,56,64,63,51,51,67,55,56,51,77,80,71,66,70,70,81,62,68,65,58,58,49,60,55,10,12,13,6,9
0,172,66,21,3,2,51,65,59,68,67,77,59,53,62,41,39,59,65,50,74,75,77,55,65,54,58,55,37,33,36,40,44,45,34,11,9,6,14,11
0,177,73,29,4,3,65,62,34,27,36,72,60,67,48,61,65,50,58,59,68,66,66,69,62,55,64,66,65,68,59,59,61,60,58,13,7,7,13,11
0,181,80,25,4,4,62,67,18,16,18,67,60,63,15,57,58,42,45,38,78,81,67,78,61,76,65,62,78,64,61,56,43,60,44,13,7,9,11,12
0,184,78,28,3,2,47,52,69,70,71,55,51,27,65,40,52,32,47,58,66,69,69,71,64,45,76,65,48,29,21,32,31,48,41,12,11,11,11,11
0,180,73,21,4,3,68,70,49,51,48,55,67,59,49,65,59,61,63,62,69,67,59,61,65,71,48,54,63,63,65,58,56,58,61,11,10,11,7,15
0,191,84,22,2,2,58,50,65,62,73,55,66,47,68,48,43,31,61,53,64,66,70,76,49,58,57,57,72,48,51,72,73,41,32,15,11,15,9,14
0,180,70,22,2,2,66,57,68,68,70,61,65,59,68,57,57,52,60,57,60,58,79,68,59,62,66,58,76,52,77,40,33,37,30,12,12,16,15,16
0,178,72,22,3,3,68,66,60,51,52,50,67,63,62,54,50,65,67,55,78,80,80,65,70,74,37,48,56,60,41,45,31,45,41,16,9,13,8,12
0,175,68,21,3,3,60,57,19,15,16,34,64,63,15,54,52,38,49,37,86,77,59,46,76,78,60,68,70,69,66,43,37,60,55,6,7,12,8,8
0,178,74,26,3,3,66,70,36,37,40,31,57,51,34,58,48,61,65,51,92,86,77,56,72,84,60,44,65,47,52,61,54,53,53,10,14,11,14,7
0,188,72,21,3,3,74,69,45,48,49,38,65,46,45,69,69,39,73,72,65,60,66,67,66,68,66,34,51,34,56,67,60,45,35,14,15,6,15,14
0,178,68,20,4,2,64,60,60,63,59,68,58,49,62,51,62,64,65,59,81,81,80,50,72,75,57,39,54,42,40,67,41,45,46,13,7,6,13,13
0,180,83,25,4,3,65,68,22,21,21,61,55,60,27,58,67,70,66,58,78,78,65,63,65,69,53,58,76,63,66,51,42,61,50,15,9,8,8,7
0,177,69,21,3,2,61,47,57,58,70,72,59,49,73,56,47,49,70,63,64,60,71,55,62,66,58,52,71,39,58,60,45,70,43,7,9,12,11,11
0,185,90,25,4,2,69,62,20,18,13,47,58,69,19,52,59,29,46,53,53,55,64,75,55,58,70,62,76,67,66,67,70,55,66,1,1,1,1,1
0,192,90,24,2,2,51,47,65,63,66,75,56,27,58,33,52,59,59,45,52,55,54,79,51,41,63,67,57,28,34,23,28,37,29,10,14,7,8,9
0,174,65,22,4,3,64,62,20,26,23,29,58,59,24,64,56,61,61,56,92,91,64,49,82,71,80,38,61,54,54,49,38,54,56,10,12,12,15,6
0,176,70,22,3,3,64,74,15,28,30,33,52,62,16,67,42,57,62,57,84,84,72,47,73,79,69,25,61,61,54,52,55,55,34,13,13,11,7,14
0,179,65,24,2,2,63,55,72,60,67,58,67,45,59,62,60,51,70,60,63,68,65,68,69,75,71,45,46,33,39,31,36,40,40,10,14,11,11,12
0,178,70,29,2,2,59,59,69,72,70,60,56,57,66,48,46,58,62,54,74,71,64,60,70,63,64,52,65,32,58,51,46,49,29,13,13,15,13,8
0,193,84,25,3,2,62,64,64,63,65,65,60,45,65,54,38,55,60,52,77,85,73,82,52,56,74,64,47,21,22,33,30,31,22,12,9,10,8,11
0,183,71,20,4,2,67,69,62,63,69,63,64,56,66,65,64,64,68,62,72,75,74,68,64,74,59,65,53,45,50,60,64,50,46,15,12,11,6,14
0,180,77,23,3,2,63,59,56,60,67,78,68,56,67,50,69,37,66,55,69,68,82,74,64,63,83,71,50,33,53,32,39,38,35,16,9,14,12,14
0,180,68,19,3,2,65,66,52,62,71,55,47,65,70,60,38,31,70,67,61,66,72,71,62,70,72,41,72,55,57,36,42,53,34,10,12,10,11,13
0,182,75,36,3,2,48,25,67,66,66,61,54,29,62,29,38,41,38,44,51,54,34,87,61,50,85,62,42,22,35,24,23,39,16,10,12,10,8,15
0,178,68,20,3,2,67,70,27,35,36,46,65,59,23,57,59,60,60,51,86,87,54,41,73,73,49,45,67,65,43,51,49,61,49,16,9,12,7,12
0,170,69,26,3,2,57,61,62,67,65,72,61,60,54,56,49,66,65,62,85,84,65,68,81,77,59,52,81,46,67,60,58,53,47,10,10,13,13,12
0,178,68,21,3,3,68,72,26,43,36,44,49,56,27,62,48,62,59,61,79,84,64,45,73,74,57,43,57,58,44,56,43,56,53,11,8,10,11,15
0,185,78,19,3,3,73,72,53,43,52,75,67,55,60,63,56,50,69,63,72,73,74,56,64,69,66,61,65,60,45,40,34,59,61,14,6,8,11,10
0,186,80,23,3,2,58,48,65,58,66,65,58,56,59,59,48,42,67,71,48,53,70,84,57,61,72,65,58,55,62,37,40,42,49,15,14,8,14,11
0,166,62,32,3,2,66,55,66,64,64,66,71,56,62,51,61,59,60,57,76,69,68,34,79,70,75,61,60,53,56,50,41,51,43,7,10,7,14,12
0,191,79,30,2,1,16,11,13,14,17,24,77,11,13,30,22,18,29,24,32,36,34,55,47,34,53,14,23,19,12,15,18,22,15,77,68,81,58,48
0,185,85,26,4,2,62,56,59,64,59,82,63,31,60,51,69,42,60,58,66,77,60,80,48,59,67,64,48,27,35,29,31,35,33,8,10,14,8,6
0,174,67,21,3,3,66,64,19,13,13,48,57,66,28,70,68,58,62,59,76,75,62,53,81,61,61,44,72,64,65,52,43,60,63,8,7,10,7,7
0,178,72,21,3,2,74,72,34,37,39,64,65,62,42,66,65,62,70,66,74,74,64,56,78,76,75,53,61,58,62,58,51,55,48,12,8,11,8,11
0,187,79,25,2,2,60,61,61,63,65,72,60,48,64,47,59,64,58,60,68,76,80,76,56,65,61,60,65,35,42,62,42,37,44,13,12,7,12,7
0,185,81,21,2,2,56,53,66,58,61,77,63,28,66,42,65,37,55,52,55,66,51,78,47,57,82,61,47,20,33,39,27,33,34,14,8,14,9,9
0,190,85,19,3,3,64,62,10,10,18,29,56,71,10,40,56,32,45,33,75,70,58,69,68,55,56,71,63,67,48,38,33,65,54,4,4,5,5,3
0,194,88,27,3,2,45,41,64,57,66,76,50,30,61,32,42,30,61,40,46,57,57,89,30,43,69,69,59,26,32,32,27,47,32,15,12,12,7,14
0,176,74,24,3,2,59,62,63,73,72,67,60,50,63,58,62,45,60,64,71,73,82,68,66,68,84,76,61,55,63,39,36,53,58,16,9,7,16,15
0,183,75,21,2,3,68,69,34,39,35,40,60,54,25,50,56,68,66,60,74,80,74,70,60,75,54,58,68,58,62,69,48,64,58,15,8,10,12,14
0,188,82,20,2,1,24,14,13,16,18,27,68,14,25,40,40,15,32,27,54,58,40,69,58,52,72,14,24,13,19,18,20,23,20,60,64,67,62,70
0,180,76,22,3,3,61,75,26,22,28,40,56,66,25,56,58,37,59,50,65,73,62,74,59,77,65,66,60,67,59,49,44,72,45,13,10,8,12,8
0,178,74,22,3,2,57,41,69,72,67,60,58,47,66,35,43,57,55,46,53,59,60,64,65,36,82,59,37,21,20,48,25,37,26,9,9,16,15,6
0,177,70,22,3,2,64,64,64,68,65,60,55,57,60,50,42,66,62,53,72,76,72,50,72,73,62,45,46,40,49,48,30,42,30,7,14,15,13,13
0,179,70,20,3,2,60,43,66,69,65,63,63,40,70,56,66,56,59,54,63,70,58,76,67,63,68,49,43,20,28,52,33,41,40,16,8,8,11,8
0,168,54,18,2,3,72,77,40,35,47,48,51,61,35,60,55,51,66,47,67,65,48,35,94,74,71,46,53,68,61,62,54,56,60,8,8,12,12,9
0,180,71,22,2,3,68,71,21,18,23,40,59,70,11,48,53,67,60,52,75,75,34,64,59,71,51,52,72,66,59,71,68,48,52,8,8,14,9,16
0,184,81,21,3,2,40,22,65,67,69,61,57,32,64,34,44,35,37,32,55,73,54,84,68,64,71,69,35,18,30,26,23,41,30,12,12,10,6,10
0,191,71,18,3,2,60,46,65,65,67,64,62,34,62,53,59,34,62,51,68,74,69,67,53,58,67,64,49,22,37,35,36,48,36,9,10,7,11,14
0,184,75,21,2,2,50,30,61,63,66,58,57,22,74,30,68,39,56,50,54,55,66,79,59,64,71,67,54,33,42,39,40,47,33,9,13,10,14,9
0,170,66,19,3,2,68,64,35,34,31,37,64,65,25,59,61,45,70,65,71,73,64,45,75,78,33,34,55,53,55,65,67,53,57,16,15,13,10,15
0,187,78,20,3,2,50,35,67,62,64,71,62,23,63,30,53,30,53,34,62,53,62,84,49,42,50,65,34,26,21,26,24,34,29,10,11,15,12,10
0,192,78,21,3,1,11,15,16,15,13,23,67,20,16,31,29,12,36,22,52,56,45,64,47,69,57,13,25,19,16,11,12,23,14,58,69,61,68,67
0,176,70,23,2,2,65,67,38,39,32,46,61,55,29,66,62,66,65,58,76,72,66,64,74,73,59,36,68,62,49,60,56,48,56,9,15,15,13,7
0,183,76,19,3,2,71,68,45,57,57,48,56,54,50,62,55,67,74,70,72,70,70,57,70,66,59,48,65,38,67,70,49,52,56,8,11,14,10,15
0,175,72,21,3,3,70,70,40,35,37,69,58,55,28,59,45,59,63,57,83,81,60,43,79,75,61,50,73,64,68,42,40,53,67,8,15,15,14,9
0,177,71,21,3,2,62,49,58,57,61,68,70,46,74,68,42,45,68,63,54,53,64,68,77,63,57,43,44,34,32,35,33,39,28,10,13,11,9,8
0,173,60,22,2,2,56,55,56,63,62,74,55,60,65,36,33,66,60,50,90,88,81,38,85,75,85,44,34,44,31,35,32,37,30,7,7,13,12,12
0,173,64,29,3,2,62,63,46,66,69,72,71,56,70,68,66,39,64,63,67,64,70,72,78,67,78,62,54,41,46,58,41,42,38,11,8,9,11,13
0,202,92,20,2,1,18,15,21,19,15,28,45,12,21,50,26,18,31,18,40,45,33,73,38,37,58,12,18,20,17,12,19,24,16,67,70,71,65,68
0,180,74,21,3,3,64,67,55,63,55,60,63,59,55,68,58,43,69,67,65,67,71,68,69,64,59,49,65,59,52,53,48,42,49,15,13,8,8,10
0,177,65,21,2,2,65,64,31,26,23,31,55,63,26,63,57,63,68,64,70,73,71,65,75,62,51,47,65,59,57,64,70,58,42,14,10,10,10,6
0,181,74,25,3,2,63,61,47,51,57,61,70,53,58,61,61,61,72,68,59,55,76,66,64,56,57,59,63,49,59,41,40,45,39,13,13,13,15,12
0,183,80,27,3,2,63,54,63,64,68,75,75,39,64,45,60,41,69,63,68,58,62,66,60,65,64,54,52,34,36,43,40,46,34,7,14,8,6,6
0,174,66,19,2,3,61,64,59,61,65,74,60,45,58,54,60,58,61,50,93,90,81,55,88,91,81,35,43,45,34,48,39,43,33,6,13,12,12,12
0,191,79,22,3,2,60,56,66,65,68,69,52,34,64,50,61,55,56,54,60,64,60,71,56,56,69,67,49,35,39,48,31,36,45,8,8,7,16,13
0,187,73,21,4,4,66,70,20,28,26,47,55,64,42,49,50,64,57,47,84,88,79,64,67,67,55,60,65,60,53,61,48,52,50,16,12,7,15,8
0,183,76,21,3,3,67,66,37,39,32,58,64,66,27,70,66,69,65,55,70,63,61,71,61,65,50,36,68,47,72,60,69,47,45,13,8,16,8,12
0,185,78,20,3,2,50,37,68,62,65,71,60,35,63,39,59,25,55,48,54,59,62,77,57,61,74,59,51,18,31,24,26,33,40,15,8,13,9,9
0,170,69,20,3,3,68,69,23,26,21,39,61,60,22,61,55,60,63,64,82,83,73,55,82,83,55,49,69,57,62,60,55,56,56,11,8,16,8,8
0,177,70,25,2,2,63,72,55,68,63,33,65,53,62,68,50,63,65,63,71,68,82,41,71,69,44,54,59,50,45,50,39,43,55,13,8,8,10,9
0,183,77,33,2,2,55,63,67,67,66,57,52,39,58,43,49,55,66,63,82,90,75,69,60,64,82,58,46,35,23,27,52,63,39,13,13,14,6,6
0,196,84,18,3,3,66,66,58,55,61,61,64,68,61,64,69,58,66,59,70,69,82,80,44,52,58,64,66,67,60,58,56,60,41,7,9,14,9,10
0,187,80,24,3,2,66,63,68,63,67,60,65,53,67,47,55,62,69,59,64,68,70,75,59,62,60,67,52,31,35,36,40,48,23,10,14,8,13,7
0,187,72,21,3,2,62,64,61,68,67,64,58,49,58,41,41,54,54,47,86,90,74,62,68,69,57,52,36,33,30,41,33,47,30,11,8,16,16,14
0,187,80,24,3,3,65,56,13,15,21,42,64,68,20,49,48,52,54,31,52,59,54,76,52,55,60,64,73,71,49,35,36,66,62,13,14,16,12,16
0,175,70,20,3,3,70,71,40,53,50,61,57,57,35,65,70,60,61,50,75,74,58,50,84,75,42,44,67,65,65,51,46,61,56,15,7,15,8,15
0,186,80,21,3,1,25,13,16,18,15,20,56,11,17,32,27,20,23,26,48,46,42,65,54,49,53,18,21,19,20,17,14,29,21,65,67,70,63,67
0,171,64,22,3,4,65,67,22,38,32,34,60,61,27,62,53,67,59,42,77,75,54,51,84,76,50,44,64,64,60,56,44,62,55,14,16,6,9,14
0,188,80,25,3,2,60,54,12,19,22,45,67,69,18,54,61,32,53,40,64,72,64,71,56,61,66,69,75,63,56,40,44,62,59,8,16,13,15,9
0,175,70,23,4,3,68,66,21,11,16,35,66,57,23,56,61,58,56,51,89,92,68,42,80,86,41,31,67,58,50,56,36,31,51,15,8,15,7,14
0,176,71,24,3,2,64,62,63,64,66,71,61,63,64,55,54,61,62,54,72,72,71,66,71,71,66,68,30,25,31,54,41,47,24,11,7,9,13,13
0,182,81,23,2,2,49,27,65,66,69,67,55,36,63,22,52,21,47,43,69,59,48,80,53,60,69,63,41,21,25,35,38,52,29,13,15,8,16,15
0,173,71,28,4,3,67,66,15,18,16,48,54,64,34,54,52,51,56,52,79,76,77,61,76,74,66,64,62,72,57,37,26,56,48,14,15,10,9,7
0,180,76,29,3,2,66,67,57,56,57,71,64,57,66,68,63,57,63,66,72,70,90,74,63,68,70,65,68,55,65,67,68,69,54,13,14,7,16,8
0,184,78,21,3,2,63,42,66,64,65,63,55,20,63,30,53,28,58,65,62,68,60,76,70,55,75,59,70,24,68,23,55,50,23,10,8,9,13,14
0,184,70,25,3,2,64,62,16,34,39,75,51,65,19,50,46,33,63,51,86,87,66,60,64,83,62,59,64,67,60,58,31,61,60,8,13,13,10,11
0,181,68,20,5,2,65,71,56,58,63,60,65,43,61,67,68,68,66,68,76,82,76,58,69,79,74,59,79,64,68,67,75,63,58,11,9,14,11,16
0,182,80,22,4,2,66,60,64,67,66,66,59,59,55,49,50,33,57,34,75,73,62,74,63,65,74,68,73,55,66,51,40,61,50,10,16,12,8,15
0,184,82,25,2,2,62,43,59,62,65,72,63,51,65,49,43,65,69,58,64,65,77,76,59,56,73,63,46,35,32,33,32,36,27,13,15,9,6,8
